Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,prop_cbd
1025000,2021-11-20,1,3,1,0.4154471544715447,1,-33.87381,150.90868,0.3376988984088127,1637366400.0,4,0.14029604641211646
1022000,2021-11-20,3,3,1,0.383739837398374,1,-33.84836,150.93847,0.3046511627906976,1637366400.0,6,0.11690678767252785
1020000,2021-11-20,1,3,3,0.532520325203252,1,-33.77655,150.90338,0.3638922888616891,1637366400.0,4,0.1937800400035824
1800787,2021-11-21,3,5,2,0.7837398373983739,1,-34.0946,150.71838,0.6335373317013464,1637452800.0,8,0.49652844533341295
1697000,2021-11-21,1,3,2,0.256910569105691,1,-33.72933,150.99777,0.2993880048959608,1637452800.0,4,0.07691594272123868
1300000,2021-11-21,2,4,2,0.3747967479674797,1,-34.0137,150.78383,0.5189718482252142,1637452800.0,6,0.19450896100148274
1300000,2021-11-21,3,5,2,0.3723577235772358,1,-33.96407,150.85104,0.4241126070991433,1637452800.0,8,0.1579216049198436
1130000,2021-11-21,3,5,2,0.6056910569105691,1,-34.06403,150.76318,0.5692778457772338,1637452800.0,8,0.34480650008458474
1050000,2021-11-21,3,4,1,0.2195121951219512,1,-33.9773,150.86232,0.4181150550795594,1637452800.0,7,0.09178135355404961
1011000,2021-11-21,3,4,7,0.4300813008130081,1,-33.77655,150.90338,0.3638922888616891,1637452800.0,7,0.15650326894945815
1000000,2021-11-21,2,5,4,0.4560975609756098,1,-33.79734,150.84976,0.4145654834761322,1637452800.0,7,0.18908230587813835
7000000,2021-11-22,2,4,2,0.4772357723577236,1,-33.80794,151.25683,0.0904528763769889,1637539200.0,6,0.043167348319749985
3350000,2021-11-22,2,4,0,0.183739837398374,1,-33.91839,151.24013,0.0762545899632803,1637539200.0,6,0.014011005960732804
2800000,2021-11-22,3,5,4,0.4455284552845528,1,-33.98105,151.04426,0.241126070991432,1637539200.0,8,0.10742852593764611
2737500,2021-11-22,2,5,2,0.5333333333333333,1,-33.72159,151.21169,0.1911872705018359,1637539200.0,7,0.10196654426764581
2683000,2021-11-22,3,4,2,0.2552845528455285,1,-33.85841,151.14202,0.0738066095471236,1637539200.0,7,0.018841687315281963
2400000,2021-11-22,2,3,0,0.0601626016260162,1,-33.90226,151.18621,0.0533659730722154,1637539200.0,5,0.003210635778328403
2390000,2021-11-22,1,3,2,0.3113821138211382,1,-33.87838,151.10412,0.1175030599755201,1637539200.0,4,0.03658835119562943
2370000,2021-11-22,4,7,3,0.8308943089430895,1,-33.67757,150.91278,0.4186046511627907,1637539200.0,11,0.34781622234827003
2325000,2021-11-22,2,4,2,0.5097560975609756,1,-33.75,151.27239,0.1679314565483476,1637539200.0,6,0.08560408394781621
2130000,2021-11-22,3,4,2,0.6463414634146342,1,-33.70172,151.27318,0.2294981640146878,1637539200.0,7,0.14833417918022504
2125000,2021-11-22,2,4,2,0.8105691056910569,1,-33.77523,151.0454,0.219094247246022,1637539200.0,6,0.17759102805226334
2100999,2021-11-22,3,6,2,0.540650406504065,1,-33.69724,151.10055,0.255813953488372,1637539200.0,9,0.1383059179429003
1925000,2021-11-22,2,3,2,0.5943089430894309,1,-34.05877,150.69373,0.6367197062423501,1637539200.0,5,0.378408215661104
1860000,2021-11-22,3,5,5,0.7951219512195122,1,-33.95023,151.03068,0.2297429620563035,1637539200.0,8,0.1826736722691584
1850000,2021-11-22,2,3,2,0.1016260162601626,1,-33.92492,151.13127,0.1167686658506731,1637539200.0,5,0.011866734334417997
1800000,2021-11-22,3,6,2,0.432520325203252,1,-33.96268,151.1006,0.1776009791921664,1637539200.0,9,0.07681603327661181
1715000,2021-11-22,3,5,3,0.7,1,-34.08767,150.7719,0.5766217870257038,1637539200.0,8,0.4036352509179926
1670000,2021-11-22,3,6,4,0.7235772357723578,1,-34.0946,150.71838,0.6335373317013464,1637539200.0,9,0.45841319123105556
1610000,2021-11-22,2,5,2,0.6178861788617886,1,-34.08767,150.7719,0.5766217870257038,1637539200.0,7,0.3562866326337682
1600000,2021-11-22,3,4,2,0.8463414634146341,1,-33.27022,151.48554,0.8626682986536108,1637539200.0,7,0.7301119503239096
1600000,2021-11-22,4,6,2,0.4203252032520325,1,-33.7437,150.9059,0.3783353733170134,1637539200.0,10,0.15902389268690725
1525000,2021-11-22,2,4,2,0.3853658536585366,1,-33.79411,151.0117,0.2407588739290085,1637539200.0,6,0.09278024897752035
1370000,2021-11-22,3,5,2,0.5528455284552846,1,-34.02561,150.73523,0.5758873929008568,1637539200.0,8,0.3183767700590103
1361500,2021-11-22,1,3,1,0.4195121951219512,1,-33.77692,150.98008,0.2829865361077111,1637539200.0,4,0.11871630295250318
1345000,2021-11-22,2,3,2,0.0796747967479674,1,-33.84081,151.08387,0.1428396572827417,1637539200.0,5,0.011380720661551767
1330000,2021-11-22,2,3,4,0.4804878048780487,1,-33.94767,151.01233,0.2465116279069767,1637539200.0,5,0.11844583096993756
1312000,2021-11-22,2,5,2,0.583739837398374,1,-33.79317,150.68049,0.6040391676866586,1637539200.0,7,0.3526017255276592
1300000,2021-11-22,2,4,3,0.4471544715447154,1,-33.37857,151.42921,0.7023255813953488,1637539200.0,6,0.3140480242011722
1300000,2021-11-22,3,4,2,0.2829268292682926,1,-33.92907,151.05159,0.1954712362301101,1637539200.0,7,0.05530405707973845
1282000,2021-11-22,4,7,4,0.6943089430894309,1,-33.95198,150.89671,0.3698898408812729,1637539200.0,11,0.25681782448179435
1280000,2021-11-22,2,4,0,0.5333333333333333,1,-33.74507,150.61818,0.6865361077111384,1637539200.0,6,0.3661525907792738
1280000,2021-11-22,2,5,2,0.6040650406504066,1,-34.05177,150.74372,0.5813953488372093,1637539200.0,7,0.35120060502930617
1255000,2021-11-22,2,4,1,0.491869918699187,1,-33.50285,151.29727,0.4980416156670747,1637539200.0,6,0.24497168900697577
1240000,2021-11-22,2,5,2,0.4707317073170731,1,-33.47252,151.40208,0.5722154222766218,1637539200.0,7,0.26935994268143415
1220000,2021-11-22,4,4,3,0.6203252032520326,1,-33.82166,150.97206,0.2722154222766217,1637539200.0,8,0.16886208715208323
1185000,2021-11-22,2,5,6,0.8178861788617886,1,-33.80912,150.79558,0.4718482252141983,1637539200.0,7,0.38591814192315727
1161000,2021-11-22,2,4,2,0.3,1,-33.99074,150.74247,0.5521419828641371,1637539200.0,6,0.16564259485924113
1140000,2021-11-22,2,4,1,0.969918699186992,1,-34.08232,150.70072,0.6433292533659731,1637539200.0,6,0.6239770725736634
1110000,2021-11-22,2,3,0,0.4707317073170731,1,-33.38486,151.47128,0.7127294981640148,1637539200.0,5,0.3355043735259874
1100000,2021-11-22,1,3,0,0.8154471544715447,1,-33.99798,150.67997,0.6225214198286413,1637539200.0,4,0.5076333203968514
1095000,2021-11-22,3,5,4,0.4504065040650406,1,-33.34073,151.42855,0.7503059975520197,1637539200.0,8,0.3379427013364381
1095000,2021-11-22,2,4,2,0.4560975609756098,1,-33.93142,150.83406,0.4312117503059975,1637539200.0,6,0.1966746275785891
1050000,2021-11-22,2,3,2,0.2512195121951219,1,-33.72826,150.88995,0.4037943696450428,1637539200.0,5,0.10144102456936438
1010000,2021-11-22,2,4,2,0.526829268292683,1,-33.70698,150.70828,0.6041615667074663,1637539200.0,6,0.31828999611905545
4100000,2021-11-23,3,3,2,0.6300813008130082,1,-33.83054,151.14729,0.0813953488372093,1637625600.0,6,0.0512856872754774
3750000,2021-11-23,2,4,2,0.2170731707317073,1,-33.87113,151.16107,0.0522643818849449,1637625600.0,6,0.011345195092097794
2900000,2021-11-23,2,4,2,0.491869918699187,1,-33.92492,151.13127,0.1167686658506731,1637625600.0,6,0.05743499417858311
2720000,2021-11-23,3,3,2,0.748780487804878,1,-33.72159,151.21169,0.1911872705018359,1637625600.0,6,0.14315729766844787
2709000,2021-11-23,3,5,4,0.7707317073170732,1,-33.74634,150.98287,0.3,1637625600.0,8,0.23121951219512193
2530000,2021-11-23,2,3,1,0.5739837398373984,1,-33.80082,151.07693,0.1705018359853121,1637625600.0,5,0.09786528146799214
2515000,2021-11-23,3,3,2,0.4674796747967479,1,-33.70172,151.27318,0.2294981640146878,1637625600.0,6,0.10728572708003697
2330000,2021-11-23,1,4,2,0.0593495934959349,1,-33.88447,151.21001,0.0225214198286413,1637625600.0,5,0.001336637111781149
2100000,2021-11-23,1,3,2,0.4195121951219512,1,-33.76172,151.21039,0.13671970624235,1637625600.0,4,0.05735558408215658
2050000,2021-11-23,2,4,4,0.5138211382113821,1,-33.69724,151.10055,0.255813953488372,1637625600.0,6,0.13144261675174884
2025000,2021-11-23,1,3,2,0.9341463414634148,1,-33.7395,151.19204,0.1680538555691554,1637625600.0,4,0.15698689434874763
1750000,2021-11-23,1,3,2,0.5260162601626016,1,-34.01586,151.06319,0.2598531211750306,1637625600.0,4,0.13668696699206895
1720000,2021-11-23,4,5,2,0.3983739837398374,1,-33.72449,150.85843,0.4380660954712363,1637625600.0,9,0.17451413559423234
1680000,2021-11-23,2,3,2,0.3528455284552845,1,-33.95213,151.1183,0.1534883720930232,1637625600.0,5,0.05415768576290412
1515000,2021-11-23,2,4,2,0.4227642276422764,1,-33.97042,151.03352,0.241860465116279,1637625600.0,6,0.10224995273208543
1500000,2021-11-23,4,5,4,0.5430894308943089,1,-33.35917,151.48543,0.7511627906976744,1637625600.0,9,0.4079485725089809
1460000,2021-11-23,2,3,2,0.1560975609756097,1,-33.72933,150.99777,0.2993880048959608,1637625600.0,5,0.04673373734961338
1317000,2021-11-23,1,3,1,0.4658536585365854,1,-34.05778,151.01793,0.3362301101591187,1637625600.0,4,0.15663402692778458
