Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_median_income,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,value_score
625000,2017-11-21,1,2,1,0.4455284552845528,1,31200,-33.76065,150.93136,0.3423500611995104,1511222400.0,3,0.3163695702603056
1363000,2021-11-12,2,4,2,0.5788617886178862,1,42848,-33.60156,151.136,0.3638922888616891,1636675200.0,6,0.4022892885873712
2260000,2021-11-30,3,4,4,0.4349593495934959,1,41496,-33.41339,151.43838,0.6623011015911873,1638230400.0,7,0.2242926059365238
1460000,2020-10-23,1,3,2,0.5154471544715448,1,44200,-33.98536,151.09431,0.2055079559363525,1603411200.0,4,0.4196944007260585
880000,2016-11-02,2,4,3,0.6455284552845528,1,37440,-33.49756,151.40816,0.5436964504283965,1478044800.0,6,0.3747926131658842
375000,2019-01-18,1,3,1,0.4203252032520325,1,27508,-33.26813,151.42636,0.8433292533659731,1547769600.0,4,0.1808556956638474
1034000,2017-11-18,2,5,0,0.4195121951219512,1,32032,-33.82166,150.97206,0.2722154222766217,1510963200.0,7,0.3195383103476261
3210000,2021-10-06,2,4,1,0.2504065040650406,1,50180,-33.85052,151.12987,0.0891064871481028,1633478400.0,6,0.2290588887115947
2400000,2021-04-14,3,5,2,0.3902439024390244,1,34684,-33.96482,151.08475,0.1922888616891065,1618358400.0,8,0.3219779525403121
2800000,2021-10-22,2,3,0,0.0536585365853658,1,43368,-33.87781,151.18626,0.0281517747858017,1634860800.0,5,0.0521690182127217
1330000,2021-11-24,3,4,2,0.1707317073170731,1,53716,-33.70612,150.90622,0.4026927784577724,1637712000.0,7,0.1141371257360937
715000,2017-12-22,1,4,4,0.5943089430894309,1,34632,-33.39553,151.33681,0.6499388004895961,1513900800.0,5,0.3102754619564646
2095000,2021-03-27,1,3,1,0.491869918699187,1,47528,-33.98937,151.10096,0.2052631578947368,1616803200.0,4,0.4005950756628025
3400000,2020-08-25,6,4,4,0.4097560975609756,1,32188,-33.35427,151.50069,0.7645042839657282,1598313600.0,10,0.1907679589195536
1200000,2019-02-20,2,4,3,0.6764227642276422,1,45500,-33.74763,151.03335,0.2522643818849449,1550620800.0,6,0.5256070548510821
1271420,2021-11-24,3,5,6,0.4788617886178862,1,38896,-33.79794,150.78794,0.4829865361077111,1637712000.0,8,0.2954280962576637
5350000,2021-08-31,3,5,2,0.5894308943089431,1,67964,-33.64346,151.32788,0.325703794369645,1630368000.0,8,0.4255803177631083
1103500,2021-10-05,3,5,1,0.4016260162601626,1,20592,-33.88495,150.95058,0.2911872705018359,1633392000.0,8,0.3001655264418824
3150000,2021-06-23,1,5,1,0.3479674796747967,1,51636,-33.89348,151.1372,0.0871481028151774,1624406400.0,6,0.3189265812206556
1180000,2021-11-24,2,3,2,0.2601626016260163,1,28288,-33.35917,151.48543,0.7511627906976744,1637712000.0,5,0.1227492965263249
590000,2021-01-22,1,1,1,0.5227642276422764,1,25844,-33.50285,151.29727,0.4980416156670747,1611273600.0,2,0.3176940901712123
805000,2019-05-24,2,3,1,0.2560975609756097,1,52832,-33.82108,150.92398,0.325703794369645,1558656000.0,5,0.1849073104763849
